sagenid;werkid;sagenidautor;sagenidimwerk;titel;sagenkategorie;sagengruppe;ortschaft;longitude;latitude;volltext;buchtitel
297;3;48;48;48. Die Erdmännlein;A. Vom alten und neuen Glauben. (Mythische Sagen.);II. Von Elfen und Nixen, Zwergen und Wichten.;Hagenbach;8.25024;49.01734;"48. Die Erdmännlein.
Bei Jockgrim steht abseits am Waldsaume
ein gar freundlich blinkendes ,,Kirchlein zu unserer
lieben Frau in Schweinheim"". Dort lag ehedem,
wie man annimmt, das Dorf Schweinheim. Das
Kirchlein wird seit alten Zeiten gern besucht und
erhielt in unsern Tagen ein neues Gewand. In
der Gegend wie im ganzen Walde hausten einst-
mals Räuber und Wilddiebe. Im Kirchlein aber
fanden die Bedrohten Schutz und Beistand. Auch
zu Kriegszeiten war dieses Heiligtum häufig der
Ort des Trostes.
In der Nähe trieben die Erdmännlein
ihr Wesen. Sie waren harmlos und erzeigten gerne
Wohltaten. An den Sandhügeln der armen Fischer
von Wörth wurden sie öfters gesehen. Sie nah-
men ihnen die Fische weg und füllten die leeren
Fischkörbe mit Geldstücken. Hagenbacher Knechte
gingen einmal aufs Plündern aus. Die Erdmänn-
lein führten die nächtliche Rotte irre; einige
Knechte kamen im Sumpfe um, die andern flohen
zerzaust in ihr Städtchen*) zurück.
Die Erdmännlein waren nur meterhoch und
hatten breite Schultern. Sie trugen lange, weiße
Bärte und herabhängende Haare. Auf dem großen
Kopfe saß ihnen ein breitkrempiger Hut mit roter
Feder. An der Seite des Samtrockes hing ein
großes Schwert. Bei Unwetter hüllten sie sich in
rote Mäntel ein.
*) Hagenbach war ehedem freie Reichsstadt.
";Pfälzisches Sagenbuch
298;3;49;49;49. Die Schlange und das Kind;A. Vom alten und neuen Glauben. (Mythische Sagen.);II. Von Elfen und Nixen, Zwergen und Wichten.;Harzofen;7.95206;49.36143;"49. Die Schlange und das Kind.
Auf dem Harz ofen, einem kleinen Hofe bei
Kaiserslautern, wohnten einst arme Leute,
die hatten ein kleines Kind und ein paar Ziegen.
Wenn nun die Frau in den Wald ging um Gras
für die Tiere zu holen, setzte sie das Kind auf den
Boden und gab ihm zu essen.
In dem Stubenboden aber waren Löcher und
daraus kam jedesmal eine Schlange und aß mit dem
Kinde. Und weil sie immer die Brühe trank, hieb
die Kleine ihr mit dem Löffel auf den Kopf und
sagte: ,,Na du, eß net lauter Nie (Brühe), eß a
Nocke (Brocken)!""
An einem andern Tage hatte die Frau wieder
dem Kinde zu essen gegeben und wollte fortgehen.
Da hörte sie vom Hausgange aus plaudern, guckte
zum Schlüsselloch hinein und sah die Schlange, die
mit dem Kinde aß. Als das Tier sich entfernt hatte,
ging auch die Frau weg.
Am darauffolgenden Tage tat sie wie früher,
rief aber zuvor die Nachbarsleute herbei und die
sahen nun auch das Kind mit der Schlange. Sie
gingen hin und schlugen das Tier tot und von der
Zeit an ließ sich keine Schlange mehr sehen.
";Pfälzisches Sagenbuch
299;3;50;50;50. Die Schlangenkönigin;A. Vom alten und neuen Glauben. (Mythische Sagen.);III. Von Dämonen und Göttern.;Erzhütten;7.7324;49.45833;"50. Die Schlangenkönigin.
An einem heißen Tage ging ein
Hütter Mädchen (Erzhütten
bei Kaiserslautern) an den
Vogelwoog um zu grasen. Ihr
Mieder und ihr rotes Kopftuch
legte sie am Ufer nieder, damit
sie besser arbeiten könne.
Eine Schlangenkönigin, die im nahen Walde
bei ihren Nachstellungen sich ganz rot erhitzt hatte,
eilte auf den Woog zu und wollte baden. Sie legte
ihre Krone auf das rote Kopftuch des Mädchens
und tauchte dann im Wasser unter. Die Jungfrau
sah die Krone auf ihrem Tuche liegen, pacte es zu-
sammen und eilte rasch den Berg hinauf ihrem
Dörfchen zu. Sie erreichte ihre Wohnung und schloß
rasch die Tür hinter sich.
Als nun die Schlangenkönigin den Raub ihrer
Krone bemerkte, folgte sie den Spuren des Mäd-
64 
chens, kam zum Hause und sprang heftig gegen die
Tür. Die fuhr krachend entzwei; aber auch die
Schlange barst in mehrere Stücke. Die Jungfrau
jedoch war gerettet und die Krone blieb ihr eigen.
";Pfälzisches Sagenbuch
300;3;51;51;51. Der Drachenfels bei Dürkheim;A. Vom alten und neuen Glauben. (Mythische Sagen.);III. Von Dämonen und Göttern.;Bad Dürkheim;8.17236;49.4618;"51. Der Drachenfels bei Dürkheim.
Auf dem Drachenfels bei Dürkheim
hauste seit uralter Zeit ein scheußlicher Drache. Der
tötete die Herden samt den Hirten, raubte Mädchen
und hielt sie auf dem Felsen in zwei Höhlen, der
Drachenhöhle und der Drachenkammer,
gefangen. Er war der Schrecken der ganzen Um-
gegend und niemand gelang es das Ungetüm zu
erlegen.
Da kam Held Siegfried, des Siegmund Sohn,
aus Xanten am Rheine und trat im Dürkheimer
Tale bei einem Waffenschmiede in Arbeit. Er war
von übermenschlicher Stärke und mehr als einmal
schlug er den Amboß in den Boden, daß selbst dem
Meister bangte. Listiger Weise schickte ihn dieser
einmal in den Wald um Kohlen zu holen.
Aber der aufsteigende Dampf ist nicht der Rauch
eines Meilers; es ist der Qualm aus dem Rachen
des feuerschnaubenden Drachen. Und Siegfried trifft
nicht die Köhlerhütte, wohl aber den Schlupfwinkel
des gefürchteten Lindwurms.
Am Brunnen, den das Volk heute Sieg-
friedsbrunnen nennt, entstand ein heftiger
Kampf. Mit dem großen Schwerte, das er sich selbst
geschmiedet, tötete Siegfried den gefährlichen Lind-
wurm. Dann warf er Bäume auf das Untier und
zündete sie an. Da schmolz das Fett des Drachen
und Siegfried badete sich darin, daß seine Haut hart
wurde wie Horn und undurchdringlich für jede
Waffe. Nur zwischen den Schultern blieb eine ver-
wundbare Stelle, weil ein Lindenblatt dahin ge-
fallen war und das Drachenfett abgehalten hatte.
Nun zog Siegfried, der hörnene, als gefeierter
Held in das Nibelungenland und vollbrachte dort
und später am Hofe der Burgunden in Worms noch
manche ruhmvolle Tat.
Alte Leute aus den Dörfern Lindenberg
und Ethal und vom Forsthause Saupferch
erzählten vor mehreren Jahrzehnten vom Drachen-
felsen, der um die Mitte des 18. Jahrhunderts im
Volksmunde auch der Drachenstein hieß, wie folgt:
Siegfried kam von Worms her über Dürk-
heim zum Drachenstein, geführt vom Zwergkönig
Egwald. Er wollte die Königstochter, die auf
der Lindenburg (bei Lindenberg) zu Hause
war, vom Drachen erlösen.
Der Drache hatte sieben feurige Köpfe und war
eigentlich ein verwunschener Mensch, der nach sie-
ben Jahren wieder Menschengestalt annahm. Er
besaß zwei Wohnungen: eine für den Sommer in
der Drachenhöhle und eine für den Winter
66 
in der mehr geschützten Drachenkammer. In
hellen Sommernächten sah man deutlich das Glühen
seiner Augen. Wenn er im Frühjahr und Spätjahr
seine Wohnung wechselte, erzitterte der ganze Berg.
Er krachte ordentlich, so oft sich das Ungeheuer
niederließ.
Siegfried war von adeliger Familie, ein großer
und starker Mann. Es gelang ihm die Königs-
tochter auf dem Drachenstein zu erlösen. Im Kampfe
kam ihm der Zwergkönig Egwald mit seinem
Zwergenheer zu Hilfe. Nach der überwindung des
Tieres beschmierte der Held seinen Leib mit
Drachenfett; dadurch wurde er unverwundbar. Nur
hinter der Schulter hatte er ein verwundbares
Plätzchen.
Siegfried führte die erlöste Königstochter nach
Worms und machte sie zu seiner Frau. Doch diese
erstach ihn später aus Eifersucht.
";Pfälzisches Sagenbuch
301;3;52;52;52. Der Drachenfels bei Busenberg;A. Vom alten und neuen Glauben. (Mythische Sagen.);III. Von Dämonen und Göttern.;Buhlstein;0.0;0.0;"52. Der Drachenfels bei Busenberg.
Burg Drachenfels bei Busenberg war
auf einem gewaltigen Steinblock gleichen Namens
errichtet. Durch den Felsen geht eine Öffnung,
welche das Drachenloch heißt. Ein Drache fuhr einst
mit solcher Gewalt gegen den Stein, daß er erzit-
terte. Da ließ die Obrigkeit ein Loch durchbrechen,
durch welches dann der Drache flog, daher es seinen
Namen hat.
In selbiger Zeit soll auch der Held Siegfried
am Lindelbrunner Schloß und Buhlstein vorüber
gen Drachenfels gezogen sein um dort den greu-
lichen Lindwurm totzustechen und sich in seinem
Fette zu wälzen.
";Pfälzisches Sagenbuch
302;3;53;53;53. Das wütende Heer;A. Vom alten und neuen Glauben. (Mythische Sagen.);III. Von Dämonen und Göttern.;Pirmasens;7.85492;49.19211;"53. Das wütende Heer.
Ein Jägersmann aus der Pirmasenser
Gegend war eines Tages auf dem Anstande. Da
kam eine sehr große, schöngeflecke Katze, machte sich
in seine Nähe und schmeichelte, wie Katzen zu tun
pflegen. Der Jäger fand das Tier unheimlich und
entfernte sich um einen andern Standplatz im
Walde auszusuchen.
Kaum jedoch hatte er einen gefunden, so kam
auch die Kate wieder, schlich sich um ihn herum,
kletterte auf einen Baum und sah ihn fortwährend
mit ihren scharfen Augen an. Der Jäger wollte er-
fahren, ob er eine wirkliche Katze vor sich habe, und
legte auf sie an. Plötzlich schwoll das Tier, rollte
die feurigen Augen und brauste in den Wald. Ein
Sturm erhob sich, welcher alle Bäume umzureißen
drohte.
Des andern Tages fragte ihn sein vorgesetzter
Revierjäger, ob ihm gestern nichts begegnet sei.
Er hielt anfangs mit der Erzählung zurück, teilte
sie aber dann doch mit. Der Revierjäger sagte da-
rauf, nun sei ihm die Erscheinung von gestern er-
klärbar. Er habe in derselben Zeit auf dem Kreuz-
weg einen topflosen Reiter gesehen; das wütende
Heer müsse über die Gegend dahin gegangen sein.
";Pfälzisches Sagenbuch
303;3;54;54;54. Die wilde Jagd;A. Vom alten und neuen Glauben. (Mythische Sagen.);III. Von Dämonen und Göttern.;Friedrichsthal;7.09622;49.32786;"54. Die wilde Jagd.
In Miesenbach auf dem Matzenberg und
im Ramsteiner Eck wohnen meistens Leute, von
denen die Männer in Völklingen oder Friedrichs-
thal und in den Gruben arbeiten. Die Frauen
pflanzen einen Acker oder auch zwei und haben eine
Kuh im Stalle, aber nicht eine Hand voll Wiesen-
wachs für dieselbe. Sie gehen drum in das Bruch
und in den Wald grasen. Trotzdem es zweimal im
Jahre Streu gibt, reicht es nicht hin für die Leute,
weil sie kein Stroh haben. Da ziehen die Frauen
und Mädchen nachts in den Waldschlag, wo es
feucht ist und üppiges Moos wächst, und holen sich
Streu. Es gehen ihrer fünf oder sechs, manchmal
auch zehn oder zwölf zusammen und sie haben schon
oft die wilde Jagd wahrgenommen.
Sie erzählen, man könne sie niemals sehen,
sondern nur hören. Der Anfang wäre wie ein weit
entferntes Gewitter. Wenn es aber näher kommt,
so könne man alles deutlich verstehen: das Pfeifen
und Kugelsausen und wieder anderes Schießen.
Man höre die Hunde bellen, das geschossene Wild
schreien und wie die Jäger rufen: ,,Tyras, bring's
hierher!"" Auch ein Hurrahrufen vernimmt man
oft dazwischen. Diejenigen Frauen und Mädchen,
die es schon erlebt haben, glauben und behaupten,
es könne sich niemand den Lärm so vorstellen wie
er ist. Wenn die Kugeln sausen, die Hunde bellen,
die Treiber klappern, das geschossene Wild schreit
und die Jägerstimmen dazwischen rufen, das höre
sich alles gar schauerlich an, diese Jagd hoch oben
in der Luft.
";Pfälzisches Sagenbuch
304;3;55;55;55. Vom Rosse des wilden Jägers;A. Vom alten und neuen Glauben. (Mythische Sagen.);III. Von Dämonen und Göttern.;Königsberg bei Wolfstein;0.0;0.0;"55. Vom Rosse des wilden Jägers.
Zwei Mädchen aus Wolfstein gingen in den
Wald auf den Königsberg um Holz zu lesen. Sie
tamen in einen niedern Schlag und fanden dort
viele dürre Hecken. Das eine geriet weit ab vom
Wege und sah plötzlich zwischen dichtem Gestrüpp
ganz frischgefallenen Kot von einem Pferde. Es
wunderte sich nicht wenig darüber und ein leichter
Schreck fuhr ihm durch die Glieder.
Als es am Abend mit seiner Last nach Hause
tam, erzählte es der Mutter, was es gesehen hatte.
Die aber sprach zu ihm: ,,Dummes Ding, warum
hast du nicht alles in deine Schürze gerafft? Das
war ein großer Schatz und lauter Gold und Silber.""
70 
Die Frau wußte, daß es Kot war vom Rosse
des wilden Jägers, der sich in den Händen des Fin-
ders zu Edelmetall verwandelt.
";Pfälzisches Sagenbuch
305;3;56;56;56. Die Riesen des Bliestales;A. Vom alten und neuen Glauben. (Mythische Sagen.);III. Von Dämonen und Göttern.;Bliestal;0.0;0.0;"56. Die Riesen des Bliestales.
Auf den Höhen an der untern Blies hausten
einst zwei Riesen, durch das Tal des Flusses von-
einander geschieden. Ihre vorzüglichste Arbeit war
es den Urwald zu lichten und Wohnstätten zu schaf-
fen. Doch besaßen sie als ungeteilten Besitz nur
eine einzige Art.
Bedurfte man derselben, so gab man sich ein
Zeichen und von Zeit zu Zeit klang der hohle Ruf
der Riesen furchtbar von Berg zu Berg. Der An-
gerufene schwang alsdann die Art in der Luft und
warf sie mit großer Stärke hinüber zur andern
Höhe. Hatte der Nachbar genug der Eichen gefällt
und wollte er der Ruhe pflegen, so schickte er zuvor
auf gleiche Weise Art und Stiel wieder zu dem
freundlichen Mitbesitzer zurück.
";Pfälzisches Sagenbuch
306;3;57;57;57. Die Riesen des Wasgenwaldes;A. Vom alten und neuen Glauben. (Mythische Sagen.);III. Von Dämonen und Göttern.;Wasgenwald;0.0;0.0;"57. Die Riesen des Wasgenwaldes.
In uralter Zeit war der Wasgenwald mit
Riesen bewohnt, die in den natürlichen Felsen-
schlössern hausten, deren Größe wir heute noch be-
90 
wundern. Oft wanderten sie über das Gebirg um
die Drachen zu erschlagen.
Einmal fanden zwei solcher Riesen einen
Menschen. ,,Was ist das für ein Erdwurm?"" fragte
der eine und der andere gab ihm zur Antwort:
,,Sei zufrieden: Diese Erdwürmer werden uns noch
auffressen.""
";Pfälzisches Sagenbuch
307;3;58;58;58. Das Heidentürmchen zu Speyer;A. Vom alten und neuen Glauben. (Mythische Sagen.);III. Von Dämonen und Göttern.;Speyer;8.19983;49.33049;"58. Das Heidentürmchen zu Speyer.
An der Ostgrenze des Domgartens zu
Speyer, da wo früher die Stadtmauer hinzog,
steht noch eine alte Warte mit Zinnen und zwei
spißen Türmchen. Es ist wohl das älteste Stück der
einstigen Stadtumfassung und man nennt's das
Heidentürmchen.
Die Leute erzählen, in alter grauer Zeit seien
ein Riesenpaar die einzigen Bewohner der Gegend
gewesen. Der Riese und die Riesin hätten sich das
enge Nest gebaut und darin gehauset. Die müssen
aber in ihrem Türmchen gesteckt haben wie in zwei
Nadelbüchsen.
";Pfälzisches Sagenbuch
308;3;59;59;59. Der Riese Kreuzmann;A. Vom alten und neuen Glauben. (Mythische Sagen.);III. Von Dämonen und Göttern.;Großer Stiefel;0.0;0.0;"59. Der Riese Kreuzmann.
Auf dem ,,Großen Stiefel"" bei St. Ingbert
schaltete und waltete einst der grausame Riese
72 
Kreuzmann. Er war ein fürchterlicher Bösewicht
und der Schrecken der ganzen Umgegend. Ehe er
mit seinen wilden Gesellen auf Raub auszog, wur-
den im Tale die Schwerter geschärft. Als Wetz-
stein gebrauchte man dabei einen im Orte Rentrisch
noch heute vorhandenen Spil- oder Gollenstein,
eine viereckige Spitzsäule, die etwa fünf Meter über
die Erde und ungefähr ebenso tief in dieselbe reicht.
Mit dem geraubten Gute füllte Kreuzmann
seine Vorratskammern; als solche dienten ihm die
Höhlen im Innern des Berges. Seine Gefangenen
brachte er auf der Zweispitz, einem gewaltigen Fel-
fen, den er zugleich als Tisch benutzte, seinen Götzen
zum Opfer. Menschenfleisch soll, wie das Volk er-
zählt, seine Lieblingsspeise gewesen sein.
";Pfälzisches Sagenbuch
309;3;60;60;60. Das Riesen- oder Hünengrab;A. Vom alten und neuen Glauben. (Mythische Sagen.);III. Von Dämonen und Göttern.;Buren;0.0;0.0;"60. Das Riesen- oder Hünengrab.
Die Herren von Buren, welche ehemals im
Speyergau ansässig waren, führten ein Horn
im Wappen. Davon erzählte ein alter Mönch fol-
gende Sage:
In der Nähe des Schlosses Buren war ein
Hünengrab. Den jungen Besitzer der Burg führte
manchmal sein Weg an dem Grabe vorüber, wenn
er lustwandelte oder sich mit Jagen ergötzte. Einst
wälzte er aus Langeweile einige von den Steinen
weg, die das Grab bedeckten und fand ein schönes
7Z
Hüfthorn. Nachdem es der Ritter eine Weile be-
trachtet hatte, setzte er es an den Mund und fing
zu blasen an. Die Töne aber, welche das Horn gab,
waren so stark und furchtbar, daß sie wie ein Sturm
durch den Wald zu brausen schienen. Die Steine
rollten vom Grabe weg und ein Riese in schwarzem
Harnisch ging aus der Höhlung hervor, gürtete sein
Schwert um und fragte mit furchtbarer Stimme:
,,Hast du mich gerufen zum Kampfe?""
„Ich fand hier dieses Horn,"" antwortete der
Ritter, ,,und wollte bloß versuchen, ob es noch
klinge."" Da sagte der Riese: ,,Decke mich wieder zu,
das Horn aber behalte, und wenn dir einst Gefahr
droht, so wecke mich wieder damit, und ich komme
zu deiner Hilfe.""
So kam das Horn an das Geschlecht der Buren.
Ein Enkel des Ritters ließ es einst, als ein mäch-
tiger Heerhaufen gegen ihn im Anzuge war, von
der Zinne seiner Burg erschallen; da kam der Riese
und die Schar der Feinde floh, wie sie nur den Ge-
waltigen sah.
";Pfälzisches Sagenbuch
310;3;61;61;61. Vom Gotte Wodan;A. Vom alten und neuen Glauben. (Mythische Sagen.);III. Von Dämonen und Göttern.;Rodenbach b. Kaisersl.;0.0;0.0;"61. Vom Gotte Wodan.
Der mächtigste und herrlichste Gott, der König
und Vater der Götter war Wodan, der von Wal-
halla, dem weitschauenden Hochsitz, die Welt
regierte. Er war ein schöner Mann mit wallendem
Bart, wenn auch nur ein Auge aus seinem Antlitz
leuchtete. Über seine Schultern hing ein himmel-
blauer und sternbesäter Mantel und auf seinem
Kopfe saß zuweilen ein breiter Wolkenhut, doch
wenn's zu Jagd oder Kampf ging, ein blinkender
Goldhelm. Auf Sturmesflügeln trug ihn dann sein
weißes Roß durch die Luft dahin.
Allgemein verehrte man in Wodan den Gott
des Krieges und brachte ihm Menschenopfer dar.
Sein Hauch hetzte die Helden zum Sieg oder tapfern
Tod. Die Gefallenen aber, von Walküren hinauf
nach Walhalla geführt, durchzogen mit ihm die
Jagdgründe des Himmels, eilten Tag für Tag zu
fröhlichem Kampf und kehrten trotz schwerer Wun-
den wieder nach Walhall zum heitern Zechgelage.
Wodan galt aber auch als Schirmer des Land-
baues und als Gott der Fruchtbarkeit. Wenn er
im Sturmwinde das wütende Heer oder die
wilde Jagd durch die Luft führte, so stürzte
er wohl manchen alten Stamm; doch segnete er auch
die Bäume und die Fluren, daß sie reiche Früchte
trugen.
Vieles hört man noch im Pfälzer Volke von der
wilden Jagd und dem wütenden Heer erzählen, doch
von Wodan selbst nur dieses:
Im grauen Heidentum stand bei dem Dorse
Rodenbach unweit von Lautern eine große
Eiche, die dem Gotte Wod an geweiht war. Dort-
hin kamen die siegreich heimkehrenden Krieger und
brachten Gefangene als Opfer dar. Da zog der Gott
im Sturm und Gewitter vorbei mit wildem Halloh!
und mit ihm das Heer der Helden.
Nach Jahren zog das Christentum in der
Gegend ein. Wodans heiliger Baum wurde gefällt
und ein „Hochgericht"" trat an seine Stelle. Da zog
der Gott nach dem fernen Norden in das Reich des
Dunkels und der Nacht. Aber immer noch ver-
nimmt der Wanderer bei stillem Wetter im Blätter-
rauschen Wodans Klage und Grabgesang.
";Pfälzisches Sagenbuch
311;3;62;62;62. Kolb von Wartenberg;A. Vom alten und neuen Glauben. (Mythische Sagen.);III. Von Dämonen und Göttern.;Wartenberg;7.85;49.53333;"62. Kolb von Wartenberg.
Von einem Ritter Kolb von Wartenberg, dessen
Burg in der Nähe von Winnweiler lag, weiß
die Sage also zu berichten:
Zu Worms war einst ein großes Turnier,
wobei sich besonders der von Wolfseck aus dem
Schwabenlande hervortat, so daß zuletzt keiner mehr
mit ihm stoßen wollte. Höhnend sah er deshalb auf
die rheinischen Ritter herab. Das wurmte Kolb
von Wartenberg, der nur zum Schauen gekommen
war, und er entschloß sich die Ehre der rheinischen
Ritterschaft durch einen Strauß mit dem Über-
mütigen zu retten. Furchtbar war der Zusammen-
stoß der gewaltigen Männer; die Splitter der Lan-
zen wirbelten hoch in der Luft und - Wolfseck lag
am Boden. Da rief er voll Scham und Wut: „Der
hat mich durch höllische Kunst besiegt; er steht mit
dem Teufel im Bunde."" ,,Das lügst du!"" entgegnete
Wartenberg empört, ,,ein Zweikampf mit scharfen
Lanzen soll dich dieser Lüge zeihen."" Es blieb bei
dem Vorschlage und der Tag des Kampfes wurde
festgesetzt.
Wohl erschien der Schwabe mit alter Kedheit;
aber Wartenberg - blieb aus. Als Wolfseck höh-
nisch nach dem tapfern Kolb fragte, sprengte ein
Ritter auf schwarzem Rosse mit geschlossenem Visier
in schwarzer Rüstung heran. Nur der Helmbusch
war feuerrot. Da der Ritter Kolbs Wappen trug,
so ließ man ihn ein.
Alsobald begann der Kampf. Schon beim ersten 
Zusammenstoß sank der Schwabe vom Pferde;
der Schwarze aber flog mit Sturmeseile davon.
Als man den sich am Boden Krümmenden aufheben
und verbinden wollte, sprach er mit matter Stimme:
,,Es ist unnötig. Wartenberg gab mir den ver-
dienten Lohn; denn meine Leute haben ihn gestern
unvermutet überfallen und getötet."" Gleich darauf
war er eine Leiche.
";Pfälzisches Sagenbuch
312;3;63;63;63. Die Waldkapelle;A. Vom alten und neuen Glauben. (Mythische Sagen.);III. Von Dämonen und Göttern.;Kaiserslautern;7.77161;49.443;"63. Die Waldkapelle.
Im alten Reichsforst bei Kaiserslautern
sah man noch zu Anfang der französischen Revo-
lution Überreste einer Kapelle, von deren Ent-
stehung folgende Sage ging.
Blicker von Nanstall (LandstuhI) wurde
mit einem Teile des Forstes belehnt, weil er dem
Kaiser treue Dienste im Felde geleistet hatte.
Außer dem Kriege liebte er nichts so sehr als die
Jagd und selbst die Sonntage und die Feste des
Herrn waren ihm nicht heilig genug um das Weid-
werk an solchen Zeiten ruhen zu lassen.
Einstmals, den Abend vor Ostern, jagte er bis
tief in die Nacht. Da vernahm er plötzlich ein Ge-
räusch wie von vielem Hochwild, und die Rüden
schlugen an. Er verteilte schnell seine Knechte und
legte einen Pfeil auf den Bogen. Das Geräusch
näherte sich immer mehr, die Hunde winselten und
schmiegten sich ängstlich an ihren Herrn an. Auf
einem Sechzehnender von ungeheuerer Größe kam
ein schwarzer Jäger geritten. Der stieß in sein
Hüfthorn und ringsum erhob sich das wilde Ge-
schrei der Jagd. Ganze Rudel von Hirschen und
Rehen sprangen aus dem Dickicht. Dem Ritter
von Nanstall sträubten sich die Haare empor und
ein Todesschauer rieselte durch sein Gebein. Jetzt
ritt der schwarze Jäger auf ihn zu. Der Ritter, in
der Angst seines Herzens, stieß in das Hüfthorn um
seine Knechte herbeizurufen, und er tat es mit sol-
cher Gewalt, daß ihm die Adern sprangen und er
tot zur Erde fiel.
Auf der Stelle, wo sein Leichnam gefunden
wurde, ließen seine Nachkommen eine Kapelle
bauen.
";Pfälzisches Sagenbuch
313;3;64;64;64. Gott Donar und sein Gefährt;A. Vom alten und neuen Glauben. (Mythische Sagen.);III. Von Dämonen und Göttern.;Donnersberg;7.95;49.6;"64. Gott Donar und sein Gefährt.
Wodans Sohn ist der Gott Donar, der Ge-
bieter über Wolken, Blitz und Donner. Der höchste
Berg des Pfälzerlandes, der gewaltige Donners-
berg, war ihm einstens geweiht.
Ungeheure Kräfte nannte der starke Gott sein
eigen. Blies er in seinen roten Bart, so zuckte der
Blizz. Fuhr er in seinem Wagen mit dem Bocks-
gespann über die Wolken, so rollte der Donner.
Warf er seinen Hammer gegen das Felsgestein oder
den Schild der Riesen, so rauschte fruchtbringender
Regen hernieder. So war Donar der Wohltäter
des Volkes, der Gott der Bauern. Ihm vertrauten
sie Ehe und Namen, die Grenze ihres Eigentums,
Weg und Steg. Geheiligt war ihm der Donners-
tag, der darum noch heute als guter Hochzeitstag
gilt.
Lange und viel hat wohl auch das Pfälzer Volk
vom Gotte Donar erzählt, und wenn es heute von
einem andern alten Wohltäter und Freunde der
Bauern Folgendes berichtet, so scheinen darin Er-
innerungen an den alten Donnerer enthalten zu
sein:
König Dagobert, der große Wohltäter der
Pfälzer, residierte auf Burg Landeck, der Sage
nach dem ältesten Schlosse der Pfalz, das bereits
Chlodwig aus einem römischen Kastell in einen
königlichen Palast verwandelt haben soll. Auch in
Göcklingen, ehedem Amphoringen geheißen,
besaß der wundermilde Fürst eine Burg, wo er des
öftern weilte.
Heute noch erzählen dort die Leute von ihm,
wie er mit seinen beiden Ziegenböcken auf den
Markt nach Landau fuhr und bezeichnen dabei genau
den Weg, den er genommen hat. Ein heftiger
Sturm, sagen sie, sei immer vor ihm hergegangen
und die Bewohner der anliegenden Dörfer und
Landaus wußten alsdann: eben kommt Dagoberts
Gefährt.
Teufelstisch.
Zu Nr. 67.
Rheingrafenstein.
Zu Nr. 65.
IV. Von Teufeln, Heren und
Zauberern.
";Pfälzisches Sagenbuch
314;3;65;65;65. Der Burgbau auf dem Rheingrafenstein;A. Vom alten und neuen Glauben. (Mythische Sagen.);IV. Von Teufeln, Hexen und Zauberern.;Rheingrafenstein;0.0;0.0;"65. Der Burgbau auf dem Rheingrafenstein.
AIs die Rheingrafen noch auf dem
Kauzenberg wohnten, da drohte
einem der Herren wieder einmal
eine Fehde mit dem Erzbischof
von Mainz. Der Rheingraf war
darob nicht ganz ohne Sorgen,
und als er einst auf der ,,Gans""
jagte und den gewaltigen Doppelfelsen des
Steins ansah, dachte er: wer doch dort oben eine
Burg haben könnte!
Da stand plötzlich wie aus dem Boden gewachsen
ein Jäger vor ihm, nicht übel von Aussehen und
Gestalt, nur daß er so merkwürdig hinkte. Es war
der Teufel leibhaftig, der also zum Grafen sprach:
,,Was gilt's, morgen soll auf dem Stein eine Burg
stehen, wenn ich die Seele dessen bekomme, der zu-
erst zum Fenster hinaussieht!"" Dem Grafen grausste
es und er erbat sich Bedenkzeit aus bis zum andern
Abend.
Als er mit seiner Gemahlin die Sache besprach,
riet sie ihm auf den Handel einzugehen; das andere
solle man nur ihr überlassen. Und richtig kam der
Vertrag zustande und ward am nächsten Abend mit
einem Tropfen Blut unterschrieben, den der Hin-
kende bei sich hatte.
Wie reckten am andern Morgen die Leute in
Münster die Hälse, als sie oben auf dem Stein die
stattlichste Burg sahen. Und wie der Graf mit den
Seinen einzog, da durfte bei Todesstrafe niemand
aus dem Fenster hinaussehen. Die Gräfin aber
ließ dem alten Esel, der bisher die Säcke zur Mühle
trug, das Barett des Burgkaplans aufsetzen und
das Tier vorsichtig in den Rittersaal führen.
Jetzt wird das Fenster geöffnet und der Esel
hingebracht, der dumm hinabschaut in die schäu-
mende Nahe. Gleich fährt auch schon der Teufel,
der auf der Zinne gelauert hatte, auf den vermeint-
lichen Burgkaplan herab und reißt ihn zum Fenster
hinaus. Und als er sich betrogen sieht, wirft er das
arme Tier in den Abgrund. Drauf fuhr er heulend
um die Zinnen der Burg und ward seit der Zeit
nicht mehr im Nahetal gesehen.
";Pfälzisches Sagenbuch
