tale_id;book_id;tale_id_author;tale_id_book;title;division_1;division 2;location;longitude;latitude;full_text;booktitle
1036;7;11;11;11. Das Gelsfrächen zu Weiler zum Turm.;I. Wassersagen.;NoGroup;Weiler;6.124534;49.962939;11. Das Gelsfrächen zu Weiler zum Turm. Vor Jahren kam an dem Gels genannten Schloßbache nachts das Gelsfrächen und wusch. Die Leute ans den umliegenden Häusern konnten das Klatschen des Blänels ost hören. Hatten die Frauen oder Mägde keine Zeit zum Waschen, so wusch das Gelssräcken an ihrer Statt, und mehr als einmal fanden die Knechte aus dem in der Nähe gelegenen, früher zum Schlosse gehörigen Meierbose des Morgens ihre Ueberbosen, welche sie am Abende vorher von der Feldarbeit beschmutzt abgelegt hatten, srischgewaschen an den Staketen bangen. Das Gelsfrächen hatte dieselben gewaschen. Eine frühere Schloßdame hieß Von der Geltz. I. N. Moes.;Sagenschatz des Luxemburger Landes
1037;7;12;12;12. Das Wäschfrächen in der Sauer.;I. Wassersagen.;NoGroup;Echternach;6.413641;49.81479;"12. Das Wäschfrächen in der Sauer. Beim Gebansbnsch zwischen Echternach und Steinbeim, gegenüber der Mindenerlav, kommt ost nachts das Wäschsrächen und wäscht. Alte Leute aus der Umgegend behaupten, das Klatschen des Blänels ost gebört zu haben. Nach anderen sollen aus derselben Stelle von Zeit zu Zeit drei unheimliche Gesellen wiederkommen. Ein alter Fischer erzählte, wie er dieselben eines Abends bei seiner Rückkehr von Echternach an einem mit Flaschen besetzten Tische spielen und zecken sab. Sie winkten ibm, an dem Gelage Teil zu nehmen; wovor, fügte er hinzu, ich mich aber heilig hütete. I. N. Moes.";Sagenschatz des Luxemburger Landes
1038;7;13;13;13. Die Wäscherin bei Manternach.;I. Wassersagen.;NoGroup;Manternach;6.42149;49.708269;13. Die Wäscherin bei Manternach. Zwei Frauen aus Manternacb kamen gegen Abend von Lellig. Am Orte Helgenheiscken (Heiligenbäuschen) angelangt, sahen sie einige Schritte vom Wege mitten im Bache eine weißgekleidete Frau sitzen, welche im Wasser plätscherte und klatschte, als hätte sie einen Bläuet. Die beiden Frauen kamen leichenblaß nach Hause. Oswald, Lehrer zu Manternack.;Sagenschatz des Luxemburger Landes
1039;7;14;14;14. Die Burjoffern zu Niederkorn.;I. Wassersagen.;NoGroup;Niederkorn;5.893827;49.539707;14. Die Burjoffern zu Niederkorn. Am großen Waschbrnnnen zu Niederkorn ließ sich sehr oft um Mitternacht ein starkes Klatschen vernehmen, wie wenn viele Wäscherinnen dort ihr Geschäft betrieben. Wollten dann Vorwitzige nachseben, wer dieses sonderbare Geräusch verursache, so wurden dieselben plötzlich so stark mit Wasser übergossen, daß sie sogleich das Weite suchten, jedoch aus diese Weise bis zur Thürschwelle ihrer Wohnung verfolgt wurden, ohne zu sehen, wer sie mit Wasser übergoß. Walch, Lehrer zu Niederkorn.;Sagenschatz des Luxemburger Landes
1040;7;15;15;15. Das Bombatsche Kätchen.;I. Wassersagen.;NoGroup;;;;15. Das Bombatsche Kätchen. Im Walde von Greiweldingen, in der Föllewies, kam das Bombatsche Kätchen und wusch in dem Bache, der dort vorbeifließt. Ihre Wäsche bestand aus kleinen Stücken Tuch so groß wie eine Hand. Die Leute behaupten, sie hätten die Stücke Tuch aus den Hecken hangen sehen. Wenn darum jetzt jemand zerrissene Lumpen wäscht, so sagen die Leute: der hat eine Wäsche wie das Bombatsche Kätchen. Erwachsene Leute nicht weniger als die kleinen Kinder scheuten sich, dort vorbeizugehen, ans Furcht, Bombatsche Kätchen würde ihnen ein Leid anthun. Die Gegend aber, wo das Kätchen sich aufhielt, ist ganz unfruchtbar, nicht einmal Bäume wachsen dort.;Sagenschatz des Luxemburger Landes
1041;7;16;16;16. Die Wäscherinnen bei Sandweiler.;I. Wassersagen.;NoGroup;Sandweiler;6.218324;49.613565;"16. Die Wäscherinnen bei Sandweiler. Beim Bireler Hof (Landweiler) wuschen sonst allnächtlich sieben Mädchen. Einst ging ein Mann vorbei und ries ihnen zu: „Wascht mir mein Hemd auch einmal!"" Erzürnt ergriffen ihn die Wäscherinnen und hieben mit ihren Bläueln tüchtig aus ihn los. Der Mann hütete sich in Zukunft, die nächtlichen Wäscherinnen anzureden.";Sagenschatz des Luxemburger Landes
1042;7;17;17;17. Die Waschfrauen bei Lieferingen.;I. Wassersagen.;NoGroup;Esch a. d. Sauer;5.937762;49.910701;17. Die Waschfrauen bei Lieferingen. In der Umgegend der Liesringer Mühle (Kanton Wilz) hörte man in finsteren stillen Nächten das Klatschen und Geplätscher von vielen Waschweibern. Wenn das Klatschen sich vernehmen ließ, wagte es niemand, den Fuß vor die Thürschwelle zu setzen. Schlösser, Lehrer zu Esch a. d. Sauer.;Sagenschatz des Luxemburger Landes
1043;7;18;18;18. Das Bichelgretchen an der Syr.;I. Wassersagen.;NoGroup;Syr;5.777917;49.902812;"18. Das Bichelgretchen an der Syr. Nicht weit von Mensdors hörte man sonst allnächtlich das Bichelgretchen an der Syr bei der Bichel &amp;lt;Wald) waschen. Sie soll einen eisernen Blänel gehabt haben. Wenn ein Vorübergehender in die Hände klatschte, um den Schlag des BlänelS nachznahmen, so siel er ins Wasser, woraus lautes Lachen erscholl. Bicbelgretchen besaß eine große Körperkraft und erschlug unter ihrem Bläuet jeden, der ihr zu nahe kam.";Sagenschatz des Luxemburger Landes
1044;7;19;19;19. Die Wäscherinnen unter der Läuferbrücke.;I. Wassersagen.;NoGroup;Fötz;6.007194;49.525722;19. Die Wäscherinnen unter der Läuferbrücke. Als einst abends eine Frau am Walde Fötzbnsch zwischeu Götzingen und Kapellen vorbeiging und auf die Läuferbrücke kam, welche dicht am Walde gelegen ist, setzte sie sich dort nieder, um auszuruheu. Da hörte sie plötzlich unter der Brücke Gewölbe ein Geräusch ähnlich dein Geblquel mehrerer Wäscherinnen.;Sagenschatz des Luxemburger Landes
1045;7;20;20;20. Nächtliche Wäscherinnen zu Reisdorf und Betzdorf.;I. Wassersagen.;NoGroup;Reisdorf;6.264853;49.866501;20. Nächtliche Wäscherinnen zu Reisdorf und Betzdorf. Beim Lebur in Reisdorf hört man um Mitternacht heftige Blänelschläge. An der Syr soll jede Nacht in den Betzter Wiesen (in der Nähe von Betzdorf) ein Mädchen gewaschen haben.;Sagenschatz des Luxemburger Landes
1046;7;21;21;21. Das Bofferdanger Moor bei Oberkerschen.;I. Wassersagen.;NoGroup;Bofferdange;6.146353;49.689251;"21. Das Bofferdanger Moor bei Oberkerschen. Auf dem Banne von Oberkerschen ungefähr 300 Nieter von der östlichen Ecke des Genwindewaldes befindet sich ein Morast, genannt das Bofferdanger Moor, dessen Flächeninhalt zwei bis drei Morgen Land umfaßt und das ein längliches Dreieck bildet. Während der nassen Jahreszeit ist es ringsum von Wasser umgeben, aus welchem hohes Schilf hervorwächst. Während des' Sommers kann man ohne Gefahr aus demselben einhergehen; nur muß man sich vor einer Stelle hüten, wo sich der tiefe Brunnen des versunkenen Schlosses befinden soll. Die ganze Oberfläche des Morastes ist mit Moos bedeckt, das so fest zusammengewachsen ist, daß man nicht leicht in dem darunter befindlichen Schlamme versinken kann. Das Wasser fließt nach zwei Seiten ab. An diesen Morast knüpft sich folgende Sage. Bor vielen, vielen Fahren stand dort ein Schloß, dessen .Herrschaft wegen ihres Geizes und ihrer Herzlosigkeit gegen arme Leute im ganzen Lande berüchtigt war. Bettler, die hier flehend um ein Almosen baten, wurden mit Hunden binausgehetzt, so daß bald kein Hilfsbedürftiger es wagte, dort um eine milde Gabe zu flehen. Eines Tages erschien ein ehrwürdiger Bettlergreis im Schloßhofe und bat, hungrig und ermattet ans seinen Stab gelehnt, um ein Almosen. Allein der Hausherr ließ die Hunde ans ihn Hetzen. Eine Magd jedoch, die bei diesem grausamen Anblicke gerührt wurde, ries die Hunde zurück, eilte auf ihr Zimmer und brachte dem Bettler einen Teil ihrer Ersparnisse. Als dieser das mitleidige Herz der Magd erkannt hatte, bat er sie dringend, das Schloß sofort zu verlassen und ihm schnell zu folgen. Zugleich befahl er ihr, nicht eher hinter sich zu schauen, als bis er stehen bliebe. - Nachdem sie eine kleine Strecke Weges zurückgelegt, blieb der Greis bei zwei großen Birnbäumen stehen. Da schaute das Mädchen um, aber vor: dem herrlichen Schlosse, das sie eben verlassen, war nichts mehr zu sehen; es war versunken, nur der Schornstein ragte aus einen: tiefer: Wasser hervor. Eitle prächtige goldene Wiege, in welcher ein kleines Kind lag, schwamm noch eine Weile aus den: Wasser (nach einer Mitteilung sogar acht Tage lang) und versank gerade an der Stelle, wo sich der Schloßbrunnen befand. . Als das Mädchen sich nach ihrem Begleiter umsah, war er verschwunden. Sie allein war gerettet, während alle andere Schloßbewohner im Moraste einen kläglichen Untergang gesunden hatten. *) "" Nach anderen Mitteilungen boten ein Knecht und eine Magd, über ihres Herrn Handlungsweise entrüstet, dem greisen Bettler ihr eigenes Mittagsmahl an. Um ihre Barmherzigkeit nicht unbelohnt zu lassen, befahl dieser den: Knecht, das beste Pferd, und der Magd, die beste Kuh aus dem Stalle zu nehmen und ihm zu folgen. Einige hundert Nieter von: Schlosse entfernt, sahen sie rückwärts und erblickten vom Schlosse nur noch die Türme, welche allmälig ebenfalls in den Boden versanken. Der Hahn flog ans die letzte Zinne, that noch einen Schrei — und fort war er. Noch heute bezeichnen die Kinder verschiedene Stellen, wo sich Brunnen befunden haben sollen. Nur ein Kind, so behauptet man, in einer goldenen Wiege wurde gerettet, und die Nachkommen desselben würden dort wieder ein Schloß bauen und mächtig werden. *) Man behauptet, noch vor etwa 120 Jahren seien Ueberreste jenes Schlosses sichtbar gewesen; das Schloß sei einstöckig gewesen und habe in der Mitte des Morastes gestanden.";Sagenschatz des Luxemburger Landes
1047;7;22;22;22. Das versunkene Schloß zu Leudelingen.;I. Wassersagen.;NoGroup;Leudelingen;6.061419;49.565318;"22. Das versunkene Schloß zu Leudelingen. Aus dem Banne von Leudelingen, im Drt genannt Heisenkopp, etwa zehn Minuten von Kockelscheuer entfernt, befindet sich ein mit niedrigem Gesträuch bewachsenes Moor. Aus dieser Stelle soll einst ein Schloß gestanden haben. In diesem Schlöffe wohnten sehr geizige, hartherzige Leute; wenn Arme um ein Almch'en baten, so hetzte man ein Paar große Hunde aus sie. Eines Tages kamen wieder einige Bettelleute und flehten um eine milde Gabe. Da trat der Herr des Schlosses hervor und ries seinen Dienern zu, die Hunde auf das Gesindel loszulassen. Die armen Leute entfernten sich auf diese Drohung hin; als sie aber in: Weggehen umschauten, schien es ihnen, als ob das Schloß tiefer stehe als vorher. Es sank allmälich tiefer, bis zuletzt nur mehr die Schlote und Türmchen sichtbar waren. Tie Bettler kamen nach Lendelingen und erzählten, was sie gesehen. Als nun die Dorfbewohner neugierig dem Schlosse zueilteu, war es schou tief in den Erdboden versunken.";Sagenschatz des Luxemburger Landes
1048;7;23;23;23. Das versunkene Schloß zu Holzem.;I. Wassersagen.;NoGroup;Holzem;5.988393;49.617305;23. Das versunkene Schloß zu Holzem. Auf der Südseite von Holzem ist ein Morast genannt Fockeumoor. Bor vielen Jahren stand an dieser Stelle ein festes Schloß, das im Moor versunken ist. In diesem Schlosse wohnte ein Manu von ungewöhnlicher Stärke, welcher der Plagegeist der ganzen Gegend war. Niemand war vor seinen Mißhandlungen sicher. Da beschlossen die Leute der Umgegend, ihn zu verderben. In der Nähe des Schlosses war ein Tiergarten und in diesen! ein großes Tier mit einem Horn aus der Stirn. Einige herzhafte Männer ließen nun im Augenblicke, wo der Schloßherr vor dem Schlosse stand und vielleicht aus irgend eine Grausamkeit sann, das Einhorn ans seinen! Käfigl Wütend stürzte sich daS Tier auf seinen Herrn los, der sich in die nahe Kapelle flüchtete und die Thüre derselben schnell hinter sich zuzog und verriegelte. Das wütende Tier aber nahm einen solchen Anlauf gegen die Thüre der Kapelle, daß es mit dem Horn in der Thüre stecken blieb. So war der Schloßherr in der Kapelle eingesperrt und mußte elendiglich verhungern. Bald auch ereilte die Strafe sein ganzes Haus. Eines schönen Morgens war sein Schloß versunken, und an der Stelle ist jetzt ein Morast, den man Fokenmüor nennt.;Sagenschatz des Luxemburger Landes
1049;7;24;24;24. Versunkenes Schloß zu Dippach.;I. Wassersagen.;NoGroup;Dippach;5.982478;49.585872;24. Versunkenes Schloß zu Dippach. Im Brakerbur bei Dippach, so erzählt man, ist vor vielen Jahren ein Schloß versunken. Näheres weiß das Volk nicht mehr mitzuteilen.;Sagenschatz des Luxemburger Landes
1050;7;25;25;25. Das Wibelsmierchen bei Budersberg.;I. Wassersagen.;NoGroup;Budersberg;6.070205;49.4915;25. Das Wibelsmierchen bei Budersberg. Zwischen Budersberg, Büringen und Bettembnrg liegt das sogenannte Wibelsmierchen, ein ziemlich großer viereckiger Morast. Bei dem Volke gilt dieser Drt für sehr unbeimlich. In der Mitte dieses Moores soll vor Zeiten ein tiefer Brunnen gewesen sein, der aber jetzt versandet ist. In diesen Brunnen, heißt es, seien vor Jahren zwei Glocken versenkt worden, die noch lange nachher in der Nacht ihrer Versenkung von selbst geläutet haben. Dieselbe Sage wird auch von dem Hellinger Moor erzählt. I. Prott, Pfarrer.;Sagenschatz des Luxemburger Landes
1051;7;26;26;26. Der Schmillberbur bei Contern.;I. Wassersagen.;NoGroup;Contern;6.231045;49.585417;26. Der Schmillberbur bei Contern. Im Schmillberbur, einer tiefen morastigen Quelle nnterhalb Contern, soll, wie die Sage geht, eine prachtvolle Kutsche mit sechs Pferden und sechs Personen versunken sein. I. Prott, Pfarrer.;Sagenschatz des Luxemburger Landes
1052;7;27;27;27. Der Hungerbrunnen bei Esch a. d. Alzet.;I. Wassersagen.;NoGroup;Esch a. d. Alzet;5.979003;49.497088;"27. Der Hungerbrunnen bei Esch a. d. Alzet. Aus der Gemarkung der Gemeinde Cscb, östlich vom Dorf, wenn man nach Kayl geht, unweit der Rümelinger Höhl, befand sich, bevor die Erzbergwerke in Betrieb gesetzt waren, eine Quelle, genannt der hongerige Bur. Diese Quelle ist heute gänzlich versiegt, und die jetzige Generation weiß kaum mehr die Stelle anzugeben, wo dieselbe geflossen. Bloß einige alte Escher tonnen sich noch erinnern, dieselbe fließen gesehen zu haben. Diese Quelle, so hieß es srüber im Bvlksmnnd, war gewöhnlich, namentlich in guten Jahrgängen, versiegt. Floß dieselbe aber, so war das von schlimmer Vorbedeutung, und man erwartete mit Bestimmtheit Mißernte, Teurung und Hungersnot. Andere behaupten, die Quelle sei regelmäßig in den Jahren wieder zum Vorschein gekommen, wo wichtige politische Ereignisse eintraten, und sei stets vor Ausbruch eines Krieges geflossen; man citiert besonders daS Jahr 1794, in welchen! die Qrtschast Esch von den Franzosen eingeäschert wurde. Joh. Schiuit.";Sagenschatz des Luxemburger Landes
