tale_id;book_id;tale_id_author;tale_id_book;title;division_1;division 2;location;longitude;latitude;full_text;booktitle
2377;8;11;11;Nr. 11. Das Wichtelchen zu Reckingen.;Kapitel I. Wichte, Elbe, Kobolde, Hausgeister.;NoGroup;Reckingen;6.079597;49.750331;Nr. 11. Das Wichtelchen zu Reckingen. Ein Baller hatte sein einziges Pferd verloren und war hierdurch in die Unmöglichkeit versetzt,seineSaat zu bestellen. Iu seiner großen Noth wandte er sich an seinen, in einen: andern Dorfe wohnenden, reichen Oheim. Dieser wies ihn jedoch unbarmherzig ab, und seinen Ruin voraussehend, wandelte der arme Mann spät Abends trostlosden Heimweg. Da trat ihm ein kleines Männlein entgegen und, ermuthigt durch dessen freundliches und wohlwollendes Benehmen, klagte er ihm sein Leid. Das Männlein tröstete ihn und versprach Hülse gegen einen Kuchen. Aus wunderbare Art gediehen nun die Samen des Armen, nnd seine Scheune wap bald nicht mehr groß genug, um die reichen Ernten zu fassen. Doch in demselben Maße, wie sein Vermögen sichvergrößerte, nahm das seines Oheims ab, und dieser war zuletztgenöthigt,sichan den einst so schnöde abgewiesenen Ressen zu wenden, um sein Leben fristenZllkönnen. Zur ewigeilVeschänulng des harten Oheims, nahm der edle Neffe ihn freundlichans?) g? N. Steffen, 70.;Luxemburger Sagen und Legenden
2378;8;12;12;Nr. 12. Der verliebte Elfe.;Kapitel I. Wichte, Elbe, Kobolde, Hausgeister.;NoGroup;;;;"Nr. 12. Der verliebte Elfe. Ein Lichtelfe und ein junges Mädchen von Zunglinster hatten sich gegenseitig ihre Helgen geschenkt und lebten in der Glückseligkeit unschuldiger Liebe. Als der Herr Pastor dies Verhältnis; entdeckte, verbot er den: Mädchen, unter Androhung zeitlicherund ewiger Strafe, den Umgang mit dem heidnischen Elsen aus das Entschiedenste. Unter Seufzen und Schluchzen erklärte das arme Kind gehorchen zn wollen; aber wie war der Elfe zu bewegen von seiner (beliebten abznlassen? Die gegen Satan und seine Helfershelfer angewandten Mittel versprachen hier wenig Aussicht ans Erfolg, denn der Else war kein Höllengeist. Und was würde es fruchten das Mädchen in ein Kloster einzusperren, schlüpften doch die Elsen durch alle Schlüssellöcher. In dieser Lage der Dinge lies;der Herr Pastor einen alten erfahrenen Schäfer zu sich kommen, um dessen Ansicht zu hören. Dieser lächelte und meinte die Sache sei gar nicht so schmierig, wenn man nur den Anstand und das Zartgefühl, durch welches sich die Elsen auszeichnen, gehörig berücksichtigen wolle. Er schlug daher vor, aus Salz, Schmalz, Knoblauch und Schwefel, ein Brödchen herzustellen. Dies sollte das Mädchen essen und dann mit der flachen Hand einen unmerklichen Druck aus den Leib ansüben, sobald der unberufene /freier sich ihm wieder nahe. Der Rath wurde befolgt. Als nun des Abends der Lichtelse mit freudestrahlenden Augen bei seinem Liebchen erschien, entschlüpfte diesem ein schwacher Laut. Entrüstet floh der Else und kehrte nimmer wieder?) -) Basse-Moüturic, 297. — 3i. Steffen, 94. - X ©ngling, 9Wa* nuäcript, 277.";Luxemburger Sagen und Legenden
2379;8;13;13;Nr. 13. Die Kuh mit den goldenen Hörnern.;Kapitel I. Wichte, Elbe, Kobolde, Hausgeister.;NoGroup;;;;"Nr. 13. Die Kuh mit den goldenen Hörnern. Einem erwachsenen Knaben, dem als Hirte die Kuhherde von Bollendors anvertraut worden war, waltete seines Amtes sehr nachlässig, denn immer trieb er zu spät aus die Weide und kehrte zu früh von derselben zurück. Auch magerte das Vieh zusehends ab. Da geselltesicheinesTages eine schneeweiße Kuh mit goldenen Hörnern zu der Heerde, graste den ganzen Tag über mit den bollendorser Kühen, und diese gefielen sich so gut in der Gesellschaftder neu Angekommenen, dag sievon nun an erst bei Einbruch der Nacht von der Weide wegpibringen waren, und Morgens nicht früh genug hingesührt werden konnten. Auch nahm das Vieh wieder sichtlichzu. Sehr stutzig über das Benehmen der goldgehörnten, weißen Kuh, schlichder vorwitzige Knabe eines Abends derselben behutsam nach und gerietstso vor den Besitzer derselben, einen in einer Höhle wohnenden häßlichen Zwerg. „Was willstdu Berwegener,"" sprach dieser. „Meinen Hüterlohn für eure Kuh,"" antwortete der dreisteHirtenknabe. „Meine Kuh braucht deiner Hut nicht,und ich habe sienur zur 'Wiese getrieben, damit den armen Leuten das wieder ersetztwürde, was du ihnen durch deine Faulheit geschadet hast. Hier ist übrigens dein Lohn."" Bei diesen Worten öffnete der Zwerg einen schweren Geldkasten und gab dem Kuhhirten eine alte, werthlose Münze, indem er hinzusügte: „Wärest du fleißiger und weniger frech gewesen, so hättestdu mehr bekommen/"") ') 11^88«-Kouturie, 267. — N. Stessen, 1«&amp;gt;2. — P- Klein, lw.";Luxemburger Sagen und Legenden
2380;8;14;14;Nr. 14. Der Katzenkönig.;Kapitel I. Wichte, Elbe, Kobolde, Hausgeister.;NoGroup;;;;"Nr. 14. Der Katzenkönig. An einem Hause des Torfes .N (mehrere Ortschaften werden angegeben) vorbeigehend, hörte einst ein Wanderer, wie eine Katze zur Tachlncke heraus ries: „Ame isttodt!"" Sobald er heimgekehrt, erzählte er im Familienkreise das Borgesallene. Tn schrie ein in der Stube sich befindender Kater: „Ist Ame todt, so bin ich Katzenkönig,"" sprang znm Schornstein hinaus und war für immer verschwunden/') 2) Diese anscheinend unwichtige Erzählung isteine der Hunderten von Parianten einer Sage, die seitdem grauesten Alterthume bei allenVö'- kern Europas besteht.— S. Mannhardt, Antike Wald- und ,'Kbtulte, 172, 174 — 175, 345. — 133. 149. — Sepp, Das Christenthmn und das Heidenthum, Sage des großen Pan, III, 268. — Grimm, D- M-, 422. Amn. l.";Luxemburger Sagen und Legenden
2381;8;15;15;Nr. 15. Der Riese im Ardennerwald.;Kapitel II. Riesen und wilde Leute.;NoGroup;Gras;5.889855;49.63119;"Nr. 15. Der Riese im Ardennerwald. Ter Kaiser Karl der Große wußte, daß ein Niese im Ardennerwalde wie die Sonne glänzenden, wundervollen Edelstein besaß, den der grobe (Geselle ans die Mitte seines Schildes gestecktbatte, und bierdnrch Zauberische Graste erlangte. Einst äußerte der Rlonarch an seinem Hofe zu Men den Wunsch, in den Besitz dieses Kleinodes zu gelanget!. Sofort faßten sechs seiner tapfersten Gefährten den Entschluß, den Edelstein für den Kaiser zu gewinnen, und schickten sich an, den Wesen aufzusuchen. Der später so berühmte Held Roland, der damals noch zu jung erschien, um die Waffen zu sichren, erhielt dennoch nach vielem Bitten die Erlaubnis, seinen Bater, der sichunter den sechsen befand, als Schildträger zu begleiten. Als die kühnen Ritter in den Ardennerwald kamen, zerstreuteil sie sich, um deu Riesen desto leichter anszuspüren. Drei Tage und drei Rächte streiften sie im Dickicht umher, ohne den wilden Kumpan zu begeguen. Am vierten Dag zwang Müdigkeit und Schlaf den Bater Rolands sich in den Schatten einer alten Eiche niederzulegen. Kanin schnarchte Heuer, so gewahrte Roland den Riesen, dessen Schild Blitze warf, von einem Berge niedersteigen. Dime seinen Bater zu wecken, ergriff er dessen Waffe, schwang sich aus das Streitroß und sprengte ans den Riesen los. Dbgleich dieser den jungen Burschen verächtlich nnsah und mit verhöhnendem Zurufen emßsing, mußte er sich dennoch mr 'Wehr setzen. Es entspann sich ein heißer Kamps. Dein erfreu wuchtigen mit einer schweren Eisenstange geführten Streich des Eolones, wich Roland behende aus nud schleuderte seinen Speer gegen denselben. Doch der Speer prallte machtlos von dem, durch den Edelstein gefeiten Schilde des Riesen ab. Blitzschnell ergliss daraus Roland sein Schwert mit beiden Häuften und Hub dem Gewaltigen die linke Hand, mit welcher er den Schild hielt, weg. Run war der Zauber gebrochen, der Riese verlor den Muth, und der junge Held machte ihm völlig den Garaus, indem er demselben das Haupt vom Rumpfe trennte. Daraus bemächtigte er sich des Edelsteines und überbrachte, nun größten Erstaunen Aller, dem Kaiser das Kleinod? &amp;gt; ') L- Uhland.";Luxemburger Sagen und Legenden
2382;8;16;16;Nr. 16. Der große Mann auf dem Grieselberg.;Kapitel II. Riesen und wilde Leute.;NoGroup;Useldingen;5.980722;49.770515;"Nr. 16. Der große Mann auf dem Grieselberg. Zwischen den Dösern Schande!, Richten, Useldingen nno Bövingen iß ent Sri genannt, „Grieselberg"", der an den Grund gleichen Ramens stößt. Hier erscheint in gewissen Nächten der große Marin, d. h., eine zwartzig Fuß hohe (Gestalt nnt breitrandigent Schlapphute, langen:, bis zu den Füßen zugeknöpftem, Rocke, ohne erkennbare Hände und Gesichtszüge. Dieser Riese besitzt auch die Macht, sich in ein gegen Wind und Wetter rollendes Feuerrad, das bis zu drei Meter in: Durchmesser haben kann, zu verwandeln. Als großer Mann sührt die Erscheinung an einem Strohseil, entweder einen Schäferhund oder zwei Jagdhunde mit sich. Dem nächtlichen Wanderer solgt der große Mann Schritt für Schritt, bleibt stehen, wenn Jener stehen bleibt, bringt ihn jedoch schließlichin solche Angst, daß er die eiligsteFlucht ergreifen muß.";Luxemburger Sagen und Legenden
2383;8;17;17;Nr. 17. Der große Mann zu Remerschen.;Kapitel II. Riesen und wilde Leute.;NoGroup;Remerschen;6.354973;49.489203;Nr. 17. Der große Mann zu Remerschen. Oft sahen die Moselfischer einen Mann von Remerschen Herkommen, der so gewaltig groß war, daß er mit zwei Schritten über die Mosel ging. Am Flusse angekommen, setzteer einen Fuß ans die Insel bei Besch, den andern ans das jenseitige User, und war hinüber.;Luxemburger Sagen und Legenden
2384;8;18;18;Nr. 18. Der Krügekrämer.;Kapitel II. Riesen und wilde Leute.;NoGroup;Remich;6.36768;49.548883;"Nr. 18. Der Krügekrämer. In der Nordostecke des Remicher Waldes entspringt eine salzige Quelle, der „Salzbur"" genannt, die, kaum zu Tage getreten, sichin die Mosel ergießt. Wenn die Remicher Fischer des Nachts aus ihren Zähnen nach Hanse fuhren, erschien ihnen oft hier eine verdächtige, lange Mannsgestalt, der sie den Namen der „Krügekrümer"" beilegten, weil dieselbe eine große Zahl Krüge trug, mit welchen sie unheimlich klapperte. Die Fischer begleitete der Mann bis zu der nächsten kleinen Schlucht, wo er dann spurlos verschwand. „Ich selbst,""erzählte mir ein Fischer, „habe den Krügekrämer mit eigenen Augen gesehen. Eines Winterabends — es mar schon sehr spät — war einer meiner Kameraden und ichfischengefahren. Beim Salzbur wollten wir landen, um die Zugleine zu entrollen; da hörte ich deutlichden Qirm, welcher das Zusammenstößen irdener Gesäße verursacht, und als der Mond nun hinter eitlerWolke hervortrat, sah ich dichtvor mir den Krügekrämer, einen Mann so groß wie eine Pappel. Qbgleicb mein Begleiter nichts bemerkt hatte, gab ich ihn: rasch ein Zeichen, und eilends flog der Nachen mit uns aus das jenseitige Flußufer.""";Luxemburger Sagen und Legenden
2385;8;19;19;Nr. 19. Der große Wassergeist.;Kapitel II. Riesen und wilde Leute.;NoGroup;Echternach;6.413641;49.81479;"Nr. 19. Der große Wassergeist. Ein ungeheuer großer Wassergeist haust iu der Lauer unweit Echternach.-Bei Tage hält er sich im „Spelzbusche"" auf, des Nachts iu der Lauer, in welche er gegen Abend hinabstürzt. Diese Riesengestalt, im langwallenden weißen (üewande, ist von den Fischern sehr gesürchtet, weil sie beim Hinabstürzen in's Wasser die nahe befindlichen leichten Kähne durch den wuchtigen Fall umwirst?) ') 2l. R., Echternacher Volkssagen, 48.";Luxemburger Sagen und Legenden
2386;8;20;20;Nr. 20. Der Lanzenträger.;Kapitel II. Riesen und wilde Leute.;NoGroup;Born;6.510806;49.759969;Nr. 20. Der Lanzenträger. Vor die Hauptthüre des Pachterhauses im Hose des Lchlosses von Born tritt, um Mitternacht, ein Mann mit einer Lanze iu der Hand. Er verhält sich schweigsam, wird allmählich größer und größer, bis sein Kops die Höhe des Schloßdaches erreichthat, woraus er verschwindet.;Luxemburger Sagen und Legenden
2387;8;21;21;Nr. 21. Der Starkhans.;Kapitel II. Riesen und wilde Leute.;NoGroup;Eich;6.128495;49.628702;Nr. 21. Der Starkhans. lieber die volksthümliche Persönlichkeit des Ltart'hans, der den einstigen Riesen repräsentirt, hat sich in unserm Lande noch manche Sage erhalten. Bis zu seinem siebenten Jahre trank er an der Mutterbrust, davon er so stark ward, daß er, derselben kaum entwachsen, armsdicke Eichenbänmchen im Lpiele entwurzelte. Einer der beliebtestenZüge seiner Muskelkraft ist der nachstehende: Ein schalkhafter Schäfer ging mit ihm die Wette ein, ihn an Stärke zu übertreffen. Es galt einen Stein so wuchtig gegen eine Mauer zu schleudern, daß derselbe daran hangen bleiben sollte. Starkhans ergriff einen Markstein und warf denselben mit solcher (üewalt, daß der Stein wie Sand zerstob und die Mauer wankte. Der verschlagene Schäfer nahm statt eines Steines einen Käse, schmiß diesen an die Wand, und der Käse blieb daran kleben. Als Starkhans sich besiegt glaubte, ward er derart von grimmer Wuth übermannt, daß er dem Schäfer eine so tüchtige Dhrseige versetzte, daß der arme Schlucker bis zu den Wolken flog und erst nach sieben Tagen aus eine Wiese hernnterfiel, zum größten Erstaunen seiner Mitknechte, welche dort im Heu arbeiteten?) 2) Mitgetheilt durch Herrn I. N. Moes.;Luxemburger Sagen und Legenden
2388;8;22;22;Nr. 22. Die wilde Frau zu La Sauvage.;Kapitel II. Riesen und wilde Leute.;NoGroup;;;;"Nr. 22. Die wilde Frau zu La Sauvage. In der (Gemeinde Disferdingen, dicht an der französischen (Grenze, liegt das malerische Thal von « Im ». Ehe das am Anfänge des XVII. Jahrhunderts dort erbaute Hüttenwerk diesem Thale regsames Heben brachte, war dasselbe nur von einer wilden Iran «ln 8nuvn-ro 1'omnn-» bewohnt, woher der Name. Dieses Weib hauste irr einer Felsenhöhle, genannt « ln (Tonnn-r.;». Nach der Lage nährte es sichblos voll rohem Fleisch und batte keine andere Kleidung, als das ihm bis zu den Füßen herabhängende Haar. Seine roth geränderten Augen glühten wie Kohlen; sein außerordentlich großer Mund war mit einer doppelten Neiße langer Zähne bewaffnet; seine Stimme klang wie Eulengeschrei, und mit den scharfen Nägeln seiner Finger zerriß es das Wildpret, das es im Hans erjagte, oder die Schafe, die es aus der Weide zn stehlen wußte. Als es starb, hielt es die Hölle nicht für einen Menschen, sondern für eine weibliche Bestie und verschloß ihm ihre Pforten. Nun wanderte sein Geist fort und fort ans dem Schonplätze seines Hebens, die ganze Gegend in Schrecken erhaltend. Endlich gelang es jedoch einem frommen Einsiedler aus dem Walde von Selomon, durch die mächtige Fürbitte des h. Donatus, sowie Unserer Hieben Frauen zn Huremburg, deren Bildnisse aus Dankbarkeit noch heute in dem Felsen von In El'oluiiemo zu sehen sind, das wilde Gespenst weit über die Meere zu bannen.') Ji  Publications, VII, 42.";Luxemburger Sagen und Legenden
2389;8;23;23;Nr. 23. Die wilde Frau im Eischthale.;Kapitel II. Riesen und wilde Leute.;NoGroup;;;;"Nr. 23. Die wilde Frau im Eischthale. Jni Eischthale,namentlichznSimmern,wird noch oftvon einer,einstindortigerGegendhausendenwildenFrau erzählt. DieseSage in einenklaren Zusammenhang zn bringen,war mir aber bis jetztnichtmöglich.In dem, im Borworte an geführtenWerke von A. Picard, ist,Seite &amp;gt;75, eine w'ar poetisch,abersophantastischgehalteneErzählunghierüber,daß ichmich nichtgetraue,diewirklicheBolkssagedarauszn entziffern.Ichmuß mich daher begnügen ansdas erwähnteWerk hinzuweisen. Der Stein in dem srühernHause der Familievon WiltheimZ, sowie einegroße Anzahl Flurnamen unseresHandes, Mgen übrigens noch bis beute von dein Glauben unserer Vorfahren an wilde  *J)P ublications, I, 26.";Luxemburger Sagen und Legenden
