tale_id;book_id;tale_id_author;tale_id_book;title;division_1;division 2;location;longitude;latitude;full_text;booktitle
543;4;11;11;Die Here von Köstlach;NaN;NaN;Köstlach;7.2711596241;47.5117644426;"In Köstlach, einem Dörfchen nordwestlich von Alt-Pfirt  gelegen, war eine alte Here, die hatte eine wunderschöne Jung-  fer im Dienste, die sie sehr hart hielt, so daß dieselbe ihr schon  mehr als einmal aufgekündigt hatte ; allein die böse Frau wußte  sie durch Schmeicheleien und Versprechungen immer wieder bei  sich zu behalten.  Das arme Mädchen mußte nach verrichteter Hausarbeit jede  Nacht spinnen, stricken und flicken und durfte sich selten vor Mit-  ternacht zur Ruhe legen ; wiewohl es des andern Morgens, sobald  es hellte, wieder heraus mußte. Es war daher nicht wenig ver-  wundert, als es die Meisterin eines Abends sogleich nach dem  Essen zu Bett schickte.  Es gehorchte zwar freudig; aber es war ihm die ganze Zeit  über so seltsam und unheimlich zu Mute, daß es nicht einschlafen  konnte. Nun glaubte es einmal in der Wohnstube, seinem Käm-  merlein gegenüber, Lärm zu hören und da es sich aufgerichtet  und eine Weile gelauscht hatte, vernahm es deutlich Spinnräder-  geschnurre. ""Die Meisterin hat Leute zu Kelten"", dachte es,  ich bin ihr gut genug zum Schaffen, aber wenn's einmal eine  Herrlichkeit im Hause giebt, so schickt sie mich zu Bett. "" Es horchte  noch einige Augenblicke; dann trieb es die Neugierde auf, und  als es durch das Schlüsselloch in die Wohnstube guckte, sah es,  wie lauter Strohbosen, 2 mit Menschenköpfen, im Kreise herum  saßen, die einander zunickten und so hastig spannen, daß es ein  grausiges Geschnurre abseßte. Das Mädchen stieß einen Schrei  aus und lief eiligst ins Bett zurück, wo es die ganze Nacht  hindurch in den Higen lag.  sammengebundene Fruchtgarbe ; vom Mittelhochdeutschen bozen, schlagen.  Des andern Tags erklärte es der Frau, daß es nicht länger  bei ihr bleiben könne ; sie solle ihm den Lohn geben und es ver-  abschieden. Diese sprach ihm wieder zu, schmeichelte ihm und  drohte ihm zuleht auch. Allein diesmal blieb es fest auf seinem  Entschlusse und packte sein Plunder. Beim Fortgehen faßte  es aber die Frau am Arme und sagte zu ihm : „Hörst, wenn  du einem Menschen etwas von dem sagst, was du gestern Nacht  gesehen hast, so thue ich dir etwas an ; du magst sein, wo du  willst. ""  Das Mädchen versprach reinen Mund zu halten und blieb  dem Versprechen auch zwei Jahre lang treu. Da dachte es nun,  die Meisterin wird nicht mehr an die Sache denken, es auch nicht  erfahren, wenn es dem lange verschlossenen Geheimnisse, das es  so gewaltig drückte, Luft machte; und es vertraute den nächt-  lichen Herenspuk einigen seiner Kameraden an. Allein als es  am folgenden Morgen aufstehen wollte, hatte es geschwollene Füße  und konnte auch sonst kein Glied rühren.  Einige Wochen später geschah es, daß ein Köstlacher Bursche  aus der Fremde heimkehrte. Er hatte sich verspätet und nahm  den nächsten Weg über den Hexenplan, einen Haideplay, rings  von Wald umgeben, in dessen Mitte der Hegenbaum stand.  Als er nun Schritte und Stimmen aus dem Walde kommen hörte,  fürchtete er sich und kletterte in seiner Verwirrung auf den Baum,  so hoch er konnte, und versteckte sich im Laub.  Siehe, da kamen eine Menge junger und alter Weiber aus  seinem Dorfe und der Nachbarschaft herbeigesprungen und die  böse Frau, welche das schöne Mädchen verhert hatte, war auch  darunter. Sie tanzten einigemale um den Baum und lagerten  sich sodann im Kreise herum, und jede mußte erzählen, was sie  seit der lezten Zusammenkunft Böses an Menschen und Vieh  verübt hatte.  Gespielinnen, als Freunde.  --- 9 -  Die Here erzählte nun auch, was sie ihrem ehemaligen  Dienstmädchen angethan, weil es jenen nächtlichen Spuk ausge-  schwagt hatte und ihre Mitschwestern lobten sie alle ob des  saubern Streiches. Eine aber sagte : „Wenn das Maidle wüßte,  daß es wieder gesund würde, wenn es seine Füße in der Milch  der drei ältesten schwarzen Kühe des Dorfes badete, so brauchte  es sich nicht weiter zu grämen . Es geschieht ihm aber recht,  Als der Tag zu bleichen begann, fuhren die Hexen ausein-  ander, wie der Wind.  Dem Bursche, dem es bei diesem unheimlichen Treiben nicht  wohl zu Mute gewesen war, der auch in steter Angst geschwebt  hatte, entdeckt zu werden, stieg nun von seinem Baume herunter.  Er kannte das schöne Mädchen wohl, von welchem die Hexen sich  unterhalten und hatte es schon als Knabe lieb gehabt.  Er eilte dem Dorfe zu, und sobald es ihm schickliche Zeit  schien, ging er zu des Mädchens Eltern und gab ihnen das  Heilmittel an. Es half auf der Stelle, und die Kranke wurde  wieder so frisch und gesund wie vorher.  Als nun die Eltern den Burschen fragten, was sie ihm zu  seinem Lohne geben sollten, so antwortete er : „ Es wäre mir halt  nichts lieber, als eure Tochter selbst. "" Diese hatte Wohlgefallen  an ihrem ehemaligen Gespielen, der jeßt ihr Retter geworden  war, willigte mit Freuden ein, und die Hochzeit wurde bald  darauf gefeiert.  ";Die Sagen des Elsasses. Erster Teil. Die Sagen des Ober-Elsass
544;4;12;12;Das Herenschloß;NaN;NaN;Dürlinsdorf;0.0;0.0;"Ein Förster von Dürlinsdorf, Farin genannt, ging  einmal zwischen ein und zwei Uhr morgens in die Stöcketen  auf den Anstand. Da vernahm er plöglich eine schöne Musik  und dicht vor ihm, wo noch am vorigen Tage ein finsterer Wald  gestanden hatte, erhob sich ein stattliches Schloß mit glänzenden  Zinnen. Erstaunt näherte er sich dem Schlosse. Dasselbe war  hell beleuchtet, und eine große Masse Volks bewegte sich in seinen  Räumen. Da traten ihm drei Männer entgegen. Der eine,  in grünem Kleide und grünem Hut, reichte ihm ein Buch mit  der Weisung seinen Namen einzuschreiben ; denn nur unter dieser  Bedingung wurde der Eintritt in das Schloß gestattet. Farin  besinnt sich nicht lange, sondern legt das Buch auf einen Tisch  und schreibt. Allein statt seines Namens schreibt er die Worte:  „Jesus von Nazareth, der König der Juden, wolle mich behüten.  so war das Schloß mit allen Leuten und Lichtern verschwunden,  und der Wald stand wieder an seiner alten Stelle. Das Buch  lag auf einem großen Baumstamme im Dickicht, und Farin  nahm es mit nach Hause. Als er es durchblätterte, fand er  viele Namen eingeschrieben, worunter ihm mehrere wohl bekannt  waren.  ";Die Sagen des Elsasses. Erster Teil. Die Sagen des Ober-Elsass
545;4;13;13;Der Schmied im Berge;NaN;NaN;Dürlinsdorf;0.0;0.0;In den Stöcketen bei Dürlinsdorf hauste ein  Schmied, den man öfters im Berge schlagen und hämmern hörte.  Man sah ihn auch zuweilen zum Berg herauskommen und sein  Vieh am Bache tränken.  ;Die Sagen des Elsasses. Erster Teil. Die Sagen des Ober-Elsass
546;4;14;14;Das versunkene Schloß Färis und der alte Graf;NaN;NaN;Mörnach;7.24557465368;47.5098929884;"Vor alter Zeit stand das Schloß Färis nahe bei Mör-  nach. Dieses Schloß ist in den Grund hinabgesunken ; auf dem  Plate befindet sich nun ein Sumpf, in dessen Nähe sich niemand  hinwagt; an dem einen Ende ist noch ein Brunnen vorhanden,  und vor etlichen Jahren soll man noch den Dachstuhl des  Schlosses gesehen haben.  Ein altes Sträßlein führt daran vorbei. Dort sieht man  oft zu später Stunde den alten Grafen über das Bösbrücklein  bis gen Dammerkirch hinabreiten.  ";Die Sagen des Elsasses. Erster Teil. Die Sagen des Ober-Elsass
547;4;15;15;Die Herdwible von Mörnach;NaN;NaN;Mörnach;7.24557465368;47.5098929884;"Zu Mörnach, an der südlichen Grenze des Sundgaues,  gab es vor noch nicht gar zu langer Zeit viele Erdweibchen,  von den Bewohnern Herdwible genannt ; sie waren von niedlicher  Gestalt und nur anderthalb Fuß hoch. Sie lebten in Fichten.  oder unter der Erde, beim Probstweiher. Oft kamen sie  ins Dorf und kehrten dann am liebsten beim Vogel-Toni ein,  wenn er Leute zu Kelten hatte, und ergößten alle durch  ihr liebliches Singen. Lange Röcke bedeckten ihren Leib und  fielen bis auf die Füße herab, was die vorwißigen Buben und  Mädchen gewaltig verdroß; längst hätten sie wissen mögen,  wie diese Füße beschaffen seien. Sie konnten endlich ihre Neu-  gierde nicht länger bezähmen und bestreuten an einem Keltabend  die Stube mit Asche. Als nun die Herdwible kamen, drückten  sie Gänsfüße in die Asche ab. Sie merkten alsbald die böse  List, verschwanden eilig und haben sich seitdem auch nicht wieder  gezeigt.  Die Leute halten sie für „ verwiesene oder verwunschene  Menschen"".  ";Die Sagen des Elsasses. Erster Teil. Die Sagen des Ober-Elsass
548;4;16;16;Die Erbauung von Liebenstein;NaN;NaN;Liebsdorf;7.2231472766;47.4789687972;In der Nähe des Schlosses Liebenstein steht ein rauher  Stein von Brusthöhe, welcher eigentlich der Liebenstein ge-  wesen sein soll .  Der Sohn eines Grafen von Pfirt hatte seine einzige Freude  am Jagen. Er hielt sich mehr im Walde, als auf dem Schlosse  seines Vaters auf und kam oft über Berg und Thal bis in diese  Gegend. Eines Tages traf er da ein bildschönes Mädchen an,  in das er sich verliebte und ihm auf dem Steine ewige Liebe  schwur.  Sein Vater ließ ihm dort ein Schloß bauen, das man  Liebenstein nannte, und er ward der Stamm der edeln Familie  de Ferrette.  Der Ort Liebsdorf entstand nach und nach daneben auf  der Höhe. Einmal aber, man weiß nicht wann, glitt er in das  Thälchen, wo er jezt noch steht, mit Grund und Boden hinab,  ohne daß es die Leute anders bemerkten, als an der Aenderung  der Lage.  ;Die Sagen des Elsasses. Erster Teil. Die Sagen des Ober-Elsass
549;4;17;17;Der schwarze Vogel auf Liebenstein;NaN;NaN;Liebsdorf;7.2231472766;47.4789687972;Das Schloß Liebenstein war ein Lehen von Pfirt, so  daß immerdar Edelknechte darob wohnten, die dem Grafen von  Pfirt dienstpflichtig waren.  Einmal saß ein solcher Edelknecht daselbst, der so reich  wurde, daß er mehr besaß, als sein Herr. Niemand wußte, wo-  her er diesen Reichtum überkommen. Da bemerkte man aber  endlich, daß er abends auf einem kohlschwarzen Vogel den hohen  Schloßturm hinaufflog und sich sodann darin hinabließ. Ver-  mutlich war es der Teufel, der in dem Turm hauste und dem  Edelknecht den großen Reichtum gab.  ;Die Sagen des Elsasses. Erster Teil. Die Sagen des Ober-Elsass
550;4;18;18;Das Hündlein aus der wilden Jagd;NaN;NaN;Liebsdorf;7.2231472766;47.4789687972;"Ein Mann von Liebsdorf war nicht weit vom Lieben-  stein im Holz. Es ging schon spät in den Abend, als er noch  - > 13 --  hoch auf einem Baume war. Da hörte er von weitem den  Nachtjäger herannahen. Es war ein Geschrei und Gebell : Huß-  Liebsdörfer, der das Ding schon mehrmals mit angehört hatte,  erschrak darob nicht, sondern griff mutig mit der Hand aus und  ertappte ein weißes Hündlein, das er mit nach Hause nahm.  Das Hündlein hatte weder Augen noch Ohren, und als es im  Hause war, that es nichts als „ wimseln“ und „ grimseln "" . Der  Mann wurde krank und mußte das Bett hüten. Es geschah dies  schon bei sechs Wochen, und er wurde immer kränker. Da riet  ihm einer, der um die Sache wußte, er solle das Hündlein  wieder nach dem Orte tragen, wo er es genommen hatte. Er  that es und genas von der Stund an.  ";Die Sagen des Elsasses. Erster Teil. Die Sagen des Ober-Elsass
551;4;19;19;Der Hausgeist geht zur Kelte;NaN;NaN;Oberlarg;7.23130338788;47.4511026465;"In einem Stalle von Junckerlis Hof, im Dorfe Oberlarg ,  hauste ein Geist, von welchem man nie etwas sah, als wenn zu  Tag die Sonne oder nachts der Mond schien, wo man dann  seinen Schatten bemerken konnte. Er machte zuweilen seinen.  Gang durchs Dorf, huschte aber dabei stets durch dieselben  Gassen und schlüpfte und strich an denselben Häusern vorüber.  Zu Winterszeit ging er jeden Abend in's Schreiner-Jörgen.  Er legte sich langen Wegs auf den großen Kachelofen und rauchte  Tabak, wie die andern. Man sah dann wohl den Tabakdampf,  aber weiter nichts. Die Kelter achteten auch sein weiter nicht,  sondern unterhielten sich von dem und jenem, wie wenn er gar  nicht da wäre. Nur wenn der Rauch in zu dicken Wolken vom  Ofen herabqualmte, wurde der Schreinerjörg unwillig und rief  als wir alle miteinander. ""  In einer Mondnacht paßten ihm einige Burschen auf in der  Meinung, ihn genauer sehen zu können, wenn er in Junckerlis  Hof zurückkehrte. Als er nun kam und seinen Schatten an die  eins lange ?"" Kaum hatte er ausgeredet, so erhielt er eine so  derbe Ohrfeige, daß er zehn Schritte weit ins Bächlein fuhr.  ";Die Sagen des Elsasses. Erster Teil. Die Sagen des Ober-Elsass
552;4;20;20;Die drei Spinnerinnen;NaN;NaN;Oberlarg;7.23130338788;47.4511026465;Zu Oberlarg steht ein, schon längere Zeit unbewohntes  Haus, von welchem im Dorf die Sage geht, es seien drei  Spinnerinnen drin, welche unaufhörlich fortspinnen.  Drei Buben aus dem Dorfe wollten sie auch einmal sehen,  gingen in's Haus bis auf den Speicher. Da saßen nun wirklich  die drei Spinnerinnen und spannen so schnell, daß die Spinn-  räder ganz feurig wurden. Die Frau, welche in der Mitte saß,  war viel größer, als die beiden andern, und ihr langes Haar  fiel ihr zu beiden Seiten über die Schultern herunter.  ;Die Sagen des Elsasses. Erster Teil. Die Sagen des Ober-Elsass
553;4;21;21;Der Hexentanz auf der Kalmiser Waide;NaN;NaN;Oberlarg;7.23130338788;47.4511026465;"Im vorigen Jahrhundert stand eine Ziegelhütte zwischen  Oberlarg und dem Schlosse Mörsperg (Morimont). Der  Ziegler hatte sieben Söhne, die hießen Peter, Mathis, Hans,  Jakob, Joseph, Durs und Diebold, alle sieben brave und herz-  hafte Burschen.  An einem Stephanstage, als dem Patronsfeste zu Kalmis , ¹  gingen drei von ihnen, Peter, Mathis und Durs, auf das „ Gefecht“ .  Es lag ein großer Schnee. Nach Beendigung des Gottesdienstes  gelegen.  - 15 -  kehrten die beiden ersten nach Hause zurück ; Durs aber, der eine  Liebste in Kalmis hatte, blieb dort bis in die späte Nacht.  Endlich machte er sich auch auf. Als er auf die Kalmifer  Waide, dem Mörsperger Schloß gegenüber, kam, hörte er schon  von weitem eine schöne Musik, sah Lichter um eine große Eiche  glänzen ; es war eine helle Pracht. Männer und Weibsbilder  tanzten um die Eiche herum und schienen buntlustig.  Nun glaubte der Durs nicht anders, als er wäre in einem.  großen, schönen Saal ; Tische ständen darin und darauf Essen  und Trinken, Herz, was begehrst. Da er ein starker unverzagter,  Bursch war, näherte er sich geradezu einem der Tische. Sogleich  traten mehrere Gäste zu ihm hin und fragten ihn, ob er mit-  halten wolle. ""Warum nicht,"" sagte der Durs, ich bin gerne  dabei, wenn's lustig zugeht. Aber wem gehört denn dies schöne  Haus ?"" „ Dem, der da droben auf dem Throne sigt, "" entgegnete  ihm ein Weibsbild, „ er ist ein überaus reicher Herr, der jede  Nacht seinen Dienern eine große Gasterei giebt ; allein, wenn  einer angenommen sein will, so muß er sich mit seinem eigenen  Blute in ein Buch unterschreiben. ""  Sie holte sofort auch das Buch und lud ihn ein, seinen  Namen darein zu sehen.  „Ich will wohl, "" sagte der Durs, „ allein ihr müßt mir  zuerst eine frische, rote Apfelblüte geben. ""  Sie trat ein paar Schritte zurück und brachte ihm das  Begehrte. Nun rizte sich Durs den Arm auf, tauchte die Feder  in das herausfließende Blut und nahm das Buch. Statt des  seinigen schrieb er aber die drei allerheiligsten Namen darein.  Da war plöglich alles verschwunden. Das Buch hielt er  noch in den Händen ; allein er war in einer schneebedeckten  Dornhece so verwickelt, daß er sich nicht heraushelfen konnte  und nicht mehr wußte, wo er war.  Er schrie aus allen Kräften ; allein erst gegen Morgen  hörten ihn seine Brüder auf der Ziegelhütte und suchten ihn  überall.  Als sie ihn endlich gefunden, hatte er die Apfelblüte noch  auf dem Hute und das Buch in der Hand. Mit Mühe brachten  sie ihn aus der Dornhurst heraus. Das Buch nahm ihm die  Geistlichkeit ab und verbrannte es. Es hatten mehrere Personen  aus dem Dorfe darin gestanden.  ";Die Sagen des Elsasses. Erster Teil. Die Sagen des Ober-Elsass
554;4;22;22;Das gefundene Silbergeld bei Mörsperg;NaN;NaN;Oberlarg;7.23130338788;47.4511026465;Einige mutwillige Knaben von Oberlarg liefen eines  Tages den Furchen nach und über's Feld dem Mörsperger  Schlosse zu. Am Rain, wo das Schloßbächlein vorüberfließt,  sahen sie etwas glänzendes, wie Silbergeld. Sie fielen darüber  her und hatten es bald zusammengerafft. Allein kaum war dies  geschehen, so wurden sie alle stockblind.  Nun wußten sie nicht mehr wo aus und wo hin. Endlich  nahm derjenige, der es schon eingesteckt, das Geld in seine linke  Hand und in die Rechte einen geweihten Rosenkranz, streckte  beide Hände aus und rief mit lauter Stimme: „ Jeßt, Teufel,  ;Die Sagen des Elsasses. Erster Teil. Die Sagen des Ober-Elsass
